date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,quality_score,search_impression_share,conversion_rate,channel,data_source
2024-04-24,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131588,473,132,13,650.0,0.0036,0.28,7,0.34,0.0286,Paid Search,Bing Ads
2024-04-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24130,1264,227,47,2500.0,0.0524,0.18,9,0.92,0.0373,Paid Search,Google Ads
2024-04-25,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44883,897,565,22,1200.0,0.02,0.63,7,0.45,0.0255,Paid Search,Bing Ads
2024-04-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70887,2332,419,65,3400.0,0.0329,0.18,8,0.67,0.0283,Paid Search,Bing Ads
2024-04-25,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,142845,528,137,15,700.0,0.0037,0.26,7,0.35,0.0287,Paid Search,Bing Ads
2024-03-28,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23452,1210,229,42,2250.0,0.0516,0.19,9,0.92,0.0355,Paid Search,Google Ads
2024-03-28,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46803,893,562,22,1150.0,0.0191,0.63,7,0.45,0.0252,Paid Search,Bing Ads
2024-03-28,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67900,2315,393,65,3350.0,0.0341,0.17,8,0.67,0.0285,Paid Search,Google Ads
2024-03-29,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24087,1257,238,44,2400.0,0.0522,0.19,9,0.91,0.0355,Paid Search,Google Ads
2024-03-29,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,40113,766,490,19,1050.0,0.0191,0.64,7,0.44,0.0254,Paid Search,Google Ads
2024-03-29,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76915,2692,484,79,3550.0,0.035,0.18,8,0.68,0.0296,Paid Search,Google Ads
2024-03-30,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23281,1171,222,44,2100.0,0.0503,0.19,9,0.93,0.038,Paid Search,Google Ads
2024-03-30,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44427,919,588,22,1250.0,0.0207,0.64,6,0.43,0.0248,Paid Search,Bing Ads
2024-03-30,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126665,468,121,11,600.0,0.0037,0.26,7,0.35,0.0254,Paid Search,Google Ads
2024-03-31,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24631,1253,225,44,2500.0,0.0509,0.18,9,0.92,0.0356,Paid Search,Google Ads
2024-03-31,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65786,2131,383,60,3250.0,0.0324,0.18,8,0.66,0.0283,Paid Search,Google Ads
2024-03-31,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124028,434,121,12,700.0,0.0035,0.28,7,0.36,0.0298,Organic,Google Ads
2024-04-01,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23835,1198,227,43,2300.0,0.0503,0.19,9,0.91,0.036,Organic,Google Ads
2024-04-01,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42857,818,523,22,1200.0,0.0191,0.64,7,0.45,0.0269,Paid Search,Google Ads
2024-04-01,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124671,436,126,12,650.0,0.0035,0.29,7,0.34,0.028,Organic,Bing Ads
2024-04-02,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25395,1297,246,47,2350.0,0.0511,0.19,9,0.92,0.0366,Paid Search,Google Ads
2024-04-02,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67108,2214,398,66,3450.0,0.033,0.18,8,0.67,0.03,Paid Search,Google Ads
2024-04-02,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140430,505,141,14,650.0,0.0036,0.28,7,0.35,0.0282,Organic,Google Ads
2024-04-03,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25039,1379,262,51,2700.0,0.0551,0.19,9,0.93,0.0377,Paid Search,Bing Ads
2024-04-03,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45231,868,555,22,1100.0,0.0192,0.64,6,0.44,0.0255,Paid Search,Bing Ads
2024-04-03,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67535,2242,403,66,3300.0,0.0332,0.18,8,0.66,0.0297,Paid Search,Google Ads
2024-04-04,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23846,1199,227,43,2150.0,0.0503,0.19,9,0.91,0.0362,Paid Search,Bing Ads
2024-04-04,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48309,1004,662,25,1300.0,0.0208,0.66,7,0.46,0.0253,Paid Search,Google Ads
2024-04-04,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,132330,449,116,11,550.0,0.0034,0.26,7,0.34,0.0257,Paid Search,Google Ads
2024-04-05,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24121,1251,250,48,2450.0,0.0519,0.2,9,0.92,0.0388,Organic,Google Ads
2024-04-05,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76210,2568,462,77,3500.0,0.0337,0.18,8,0.68,0.0301,Paid Search,Google Ads
2024-04-05,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131289,459,123,11,600.0,0.0035,0.27,7,0.35,0.0256,Organic,Google Ads
2024-04-06,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24437,1285,244,49,2400.0,0.0526,0.19,9,0.91,0.0388,Paid Search,Google Ads
2024-04-06,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42498,828,529,21,1150.0,0.0195,0.64,7,0.45,0.0256,Paid Search,Google Ads
2024-04-06,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69995,2302,414,64,3200.0,0.0329,0.18,8,0.67,0.0279,Paid Search,Google Ads
2024-04-07,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25356,1346,255,51,2600.0,0.0531,0.19,9,0.92,0.0379,Paid Search,Google Ads
2024-04-07,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,50356,1002,661,28,1300.0,0.0199,0.66,7,0.46,0.0282,Paid Search,Google Ads
2024-04-07,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73620,2606,469,77,3550.0,0.0354,0.18,8,0.68,0.0299,Paid Search,Google Ads
2024-04-07,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,144760,535,155,15,750.0,0.0037,0.29,7,0.36,0.0291,Organic,Bing Ads
2024-04-08,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24494,1303,247,49,2450.0,0.0532,0.19,9,0.91,0.0377,Organic,Google Ads
2024-04-08,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45672,876,578,22,1200.0,0.0192,0.66,7,0.45,0.0258,Paid Search,Google Ads
2024-04-08,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70314,2306,415,66,3300.0,0.0328,0.18,8,0.67,0.0287,Paid Search,Google Ads
2024-04-08,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127489,471,127,13,700.0,0.0037,0.27,7,0.35,0.0283,Paid Search,Bing Ads
2024-04-09,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24246,1253,238,47,2150.0,0.0517,0.19,9,0.9,0.0381,Paid Search,Bing Ads
2024-04-09,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39811,820,524,21,1050.0,0.0206,0.64,6,0.43,0.0257,Organic,Google Ads
2024-04-09,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64869,2147,386,64,3000.0,0.0331,0.18,8,0.65,0.0301,Paid Search,Google Ads
2024-04-09,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,110214,396,106,11,600.0,0.0036,0.27,7,0.33,0.028,Paid Search,Google Ads
2024-04-10,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,20088,1052,199,38,2050.0,0.0524,0.19,9,0.89,0.0368,Paid Search,Google Ads
2024-04-10,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39478,789,497,18,950.0,0.02,0.63,6,0.42,0.0239,Paid Search,Bing Ads
2024-04-10,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65834,2159,388,60,2900.0,0.0328,0.18,8,0.64,0.0281,Paid Search,Google Ads
2024-04-10,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,116391,430,120,11,550.0,0.0037,0.28,7,0.32,0.0267,Paid Search,Bing Ads
2024-04-11,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25695,1364,259,51,2300.0,0.0531,0.19,9,0.91,0.0374,Paid Search,Google Ads
2024-04-11,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46212,878,570,21,1100.0,0.019,0.65,7,0.44,0.0249,Paid Search,Bing Ads
2024-04-11,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70134,2286,411,64,3250.0,0.0326,0.18,8,0.66,0.0283,Organic,Google Ads
2024-04-11,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,121423,437,117,12,650.0,0.0036,0.27,7,0.34,0.0277,Paid Search,Google Ads
2024-04-12,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27476,1417,269,51,2550.0,0.0516,0.19,9,0.92,0.0363,Paid Search,Bing Ads
2024-04-12,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44640,874,550,23,1200.0,0.0196,0.63,7,0.45,0.0265,Paid Search,Google Ads
2024-04-12,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73617,2458,442,71,3450.0,0.0334,0.18,8,0.67,0.029,Paid Search,Bing Ads
2024-04-12,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,122560,465,120,13,700.0,0.0038,0.26,7,0.35,0.03,Organic,Google Ads
2024-04-13,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,28602,1555,295,58,2700.0,0.0544,0.19,9,0.93,0.0375,Paid Search,Google Ads
2024-04-13,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46176,928,575,23,1250.0,0.0201,0.62,7,0.46,0.0251,Paid Search,Google Ads
2024-04-13,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,77447,2602,468,76,3600.0,0.0336,0.18,8,0.68,0.0295,Organic,Google Ads
2024-04-13,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,146251,555,138,15,750.0,0.0038,0.25,7,0.36,0.0276,Paid Search,Bing Ads
2024-04-14,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27748,1498,284,55,2600.0,0.054,0.19,9,0.92,0.037,Paid Search,Google Ads
2024-04-14,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44569,904,569,22,1200.0,0.0203,0.63,7,0.45,0.0251,Organic,Google Ads
2024-04-14,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69629,2402,432,67,3500.0,0.0345,0.18,8,0.68,0.0282,Paid Search,Google Ads
2024-04-14,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125131,462,124,12,700.0,0.0037,0.27,7,0.35,0.0278,Paid Search,Bing Ads
2024-04-15,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25053,1325,251,47,2400.0,0.0529,0.19,9,0.91,0.0358,Paid Search,Google Ads
2024-04-15,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42521,820,524,20,1150.0,0.0193,0.64,7,0.44,0.0254,Paid Search,Google Ads
2024-04-15,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72327,2357,424,70,3350.0,0.0326,0.18,8,0.67,0.03,Paid Search,Google Ads
2024-04-15,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138372,484,135,12,650.0,0.0035,0.28,7,0.34,0.0259,Paid Search,Google Ads
2024-04-16,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22771,1115,211,39,2100.0,0.049,0.19,9,0.89,0.0356,Paid Search,Google Ads
2024-04-16,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43047,865,562,21,1000.0,0.0201,0.65,6,0.42,0.025,Organic,Google Ads
2024-04-16,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,59837,1926,346,52,2950.0,0.0322,0.18,8,0.65,0.0273,Paid Search,Google Ads
2024-04-16,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,120532,433,116,12,600.0,0.0036,0.27,7,0.33,0.0282,Paid Search,Google Ads
2024-04-17,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23278,1205,228,45,2050.0,0.0518,0.19,9,0.88,0.0377,Paid Search,Google Ads
2024-04-17,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,40393,787,519,19,950.0,0.0195,0.66,6,0.41,0.0246,Organic,Google Ads
2024-04-17,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,61153,1932,347,52,2850.0,0.0316,0.18,8,0.63,0.0274,Paid Search,Google Ads
2024-04-17,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,117394,434,117,10,550.0,0.0037,0.27,7,0.32,0.0253,Organic,Google Ads
2024-04-18,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25925,1337,254,50,2350.0,0.0516,0.19,9,0.91,0.038,Paid Search,Google Ads
2024-04-18,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42876,827,521,20,1100.0,0.0193,0.63,7,0.44,0.0251,Paid Search,Google Ads
2024-04-18,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70431,2366,425,65,3200.0,0.0336,0.18,8,0.66,0.0275,Paid Search,Bing Ads
2024-04-18,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,136545,505,136,14,650.0,0.0037,0.27,7,0.34,0.029,Paid Search,Google Ads
2024-04-19,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27710,1446,274,56,2550.0,0.0522,0.19,9,0.92,0.0388,Paid Search,Google Ads
2024-04-19,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44952,917,568,23,1200.0,0.0204,0.62,7,0.45,0.0254,Organic,Bing Ads
2024-04-19,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69246,2409,433,72,3450.0,0.0348,0.18,8,0.67,0.03,Paid Search,Google Ads
2024-04-19,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129277,478,129,14,700.0,0.0037,0.27,7,0.35,0.0297,Paid Search,Bing Ads
2024-04-20,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27598,1446,274,54,2750.0,0.0524,0.19,9,0.93,0.0377,Paid Search,Google Ads
2024-04-20,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,51273,1045,647,27,1300.0,0.0204,0.62,7,0.46,0.0265,Paid Search,Bing Ads
2024-04-20,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,77678,2617,471,77,3650.0,0.0337,0.18,8,0.69,0.0298,Paid Search,Google Ads
2024-04-20,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,145200,551,143,15,750.0,0.0038,0.26,7,0.36,0.0275,Paid Search,Bing Ads
2024-04-21,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27605,1449,275,56,2900.0,0.0525,0.19,9,0.94,0.0391,Paid Search,Google Ads
2024-04-21,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,53422,1057,687,27,1350.0,0.0198,0.65,7,0.47,0.0259,Paid Search,Google Ads
2024-04-21,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,78300,2709,460,79,3750.0,0.0346,0.17,8,0.7,0.0295,Paid Search,Google Ads
2024-04-21,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,151974,577,155,17,800.0,0.0038,0.27,7,0.37,0.0302,Paid Search,Google Ads
2024-04-22,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24916,1248,237,48,2650.0,0.0501,0.19,9,0.92,0.0386,Paid Search,Google Ads
2024-04-22,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43741,852,553,21,1250.0,0.0195,0.65,7,0.46,0.0254,Paid Search,Google Ads
2024-04-22,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,78694,2604,468,75,3550.0,0.0331,0.18,8,0.69,0.0289,Paid Search,Google Ads
2024-04-22,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129035,490,132,14,750.0,0.0038,0.27,7,0.36,0.0297,Organic,Google Ads
2024-04-23,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26667,1421,269,51,2450.0,0.0533,0.19,9,0.91,0.0364,Paid Search,Bing Ads
2024-04-23,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45040,887,558,22,1200.0,0.0197,0.63,7,0.45,0.0253,Organic,Google Ads
2024-04-23,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71149,2362,425,67,3400.0,0.0332,0.18,8,0.68,0.0287,Paid Search,Bing Ads
2024-04-23,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140602,506,136,14,700.0,0.0036,0.27,7,0.35,0.0293,Organic,Bing Ads
2024-04-24,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23675,1179,224,43,2200.0,0.0498,0.19,9,0.9,0.0368,Paid Search,Google Ads
2024-04-24,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41555,802,513,20,1050.0,0.0193,0.64,7,0.43,0.026,Paid Search,Google Ads
2024-04-24,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69691,2278,410,64,3050.0,0.0327,0.18,8,0.66,0.0283,Paid Search,Bing Ads
2024-04-24,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127948,447,125,11,600.0,0.0035,0.28,7,0.33,0.0257,Organic,Google Ads
2024-04-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26767,1373,260,48,2350.0,0.0513,0.19,9,0.91,0.0356,Paid Search,Google Ads
2024-04-25,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46578,922,608,24,1150.0,0.0198,0.66,7,0.44,0.0265,Paid Search,Google Ads
2024-04-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67853,2266,430,68,3300.0,0.0334,0.19,8,0.67,0.0302,Organic,Google Ads
2024-04-25,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140300,519,140,14,650.0,0.0037,0.27,7,0.34,0.0283,Paid Search,Google Ads
2024-04-26,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25174,1356,257,53,2500.0,0.0539,0.19,9,0.92,0.0392,Paid Search,Bing Ads
2024-04-26,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43402,863,543,23,1200.0,0.0199,0.63,7,0.45,0.0273,Organic,Google Ads
2024-04-26,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71319,2460,442,70,3400.0,0.0345,0.18,8,0.67,0.0285,Paid Search,Google Ads
2024-04-26,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134180,496,128,14,700.0,0.0037,0.26,7,0.35,0.0298,Paid Search,Bing Ads
2024-03-29,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22682,1174,234,43,2250.0,0.0518,0.2,9,0.92,0.0369,Paid Search,Google Ads
2024-03-29,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44218,866,545,22,1150.0,0.0196,0.63,7,0.45,0.0258,Paid Search,Google Ads
2024-03-29,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69787,2421,435,69,3350.0,0.0347,0.18,8,0.67,0.0286,Organic,Google Ads
2024-03-30,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23013,1210,229,46,2400.0,0.0526,0.19,9,0.91,0.0388,Paid Search,Bing Ads
2024-03-30,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44242,862,560,22,1050.0,0.0195,0.65,7,0.44,0.0264,Paid Search,Google Ads
2024-03-30,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71586,2541,457,75,3550.0,0.0355,0.18,8,0.68,0.0298,Paid Search,Google Ads
2024-03-31,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23702,1201,228,45,2100.0,0.0507,0.19,9,0.93,0.0382,Paid Search,Bing Ads
2024-03-31,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45810,907,589,23,1250.0,0.0198,0.65,6,0.43,0.0259,Paid Search,Google Ads
2024-03-31,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124015,458,123,11,600.0,0.0037,0.27,7,0.35,0.0255,Paid Search,Google Ads
2024-04-01,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25777,1309,248,50,2500.0,0.0508,0.19,9,0.92,0.0389,Paid Search,Google Ads
2024-04-01,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65686,2134,384,60,3250.0,0.0325,0.18,8,0.66,0.0282,Organic,Bing Ads
2024-04-01,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,132491,490,142,14,700.0,0.0037,0.29,7,0.36,0.0292,Paid Search,Google Ads
2024-04-02,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25565,1308,248,48,2300.0,0.0512,0.19,9,0.91,0.0367,Organic,Google Ads
2024-04-02,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42769,821,533,20,1200.0,0.0192,0.65,7,0.45,0.0251,Paid Search,Google Ads
2024-04-02,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131164,485,135,13,650.0,0.0037,0.28,7,0.34,0.028,Paid Search,Bing Ads
2024-04-03,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25733,1340,254,50,2350.0,0.0521,0.19,9,0.92,0.0377,Organic,Bing Ads
2024-04-03,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75702,2505,450,72,3450.0,0.0331,0.18,8,0.67,0.0289,Organic,Google Ads
2024-04-03,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131523,460,133,12,650.0,0.0035,0.29,7,0.35,0.0265,Organic,Google Ads
2024-04-04,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,28417,1531,290,59,2700.0,0.0539,0.19,9,0.93,0.0388,Paid Search,Google Ads
2024-04-04,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46999,939,600,24,1100.0,0.02,0.64,6,0.44,0.0258,Organic,Bing Ads
2024-04-04,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68399,2236,402,61,3300.0,0.0327,0.18,8,0.66,0.0276,Paid Search,Bing Ads
2024-04-05,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24279,1235,234,46,2150.0,0.0509,0.19,9,0.91,0.0375,Paid Search,Google Ads
2024-04-05,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,52074,1083,703,27,1300.0,0.0208,0.65,7,0.46,0.0257,Paid Search,Bing Ads
2024-04-05,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133209,466,125,11,550.0,0.0035,0.27,7,0.34,0.0249,Paid Search,Google Ads
2024-04-06,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25913,1373,260,53,2450.0,0.053,0.19,9,0.92,0.0392,Paid Search,Google Ads
2024-04-06,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,77965,2541,457,74,3500.0,0.0326,0.18,8,0.68,0.0294,Paid Search,Bing Ads
2024-04-06,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,135719,488,131,12,600.0,0.0036,0.27,7,0.35,0.0254,Paid Search,Google Ads
2024-04-07,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26238,1338,254,51,2400.0,0.051,0.19,9,0.91,0.0387,Paid Search,Google Ads
2024-04-07,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46802,940,582,23,1150.0,0.0201,0.62,7,0.45,0.0247,Paid Search,Google Ads
2024-04-07,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69848,2291,412,67,3200.0,0.0328,0.18,8,0.67,0.0293,Organic,Google Ads
2024-04-08,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24686,1310,248,50,2600.0,0.0531,0.19,9,0.92,0.0389,Paid Search,Google Ads
2024-04-08,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,51628,1011,667,28,1300.0,0.0196,0.66,7,0.46,0.0278,Organic,Google Ads
2024-04-08,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69223,2318,394,68,3550.0,0.0335,0.17,8,0.68,0.0294,Paid Search,Google Ads
2024-04-08,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,128061,486,140,14,750.0,0.0038,0.29,7,0.36,0.0306,Paid Search,Google Ads
2024-04-09,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27120,1445,274,52,2450.0,0.0533,0.19,9,0.91,0.0363,Organic,Bing Ads
2024-04-09,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47739,959,604,25,1200.0,0.0201,0.63,7,0.45,0.0265,Paid Search,Google Ads
2024-04-09,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65302,2128,383,58,3300.0,0.0326,0.18,8,0.67,0.0277,Paid Search,Bing Ads
2024-04-09,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126060,453,122,13,700.0,0.0036,0.27,7,0.35,0.0297,Paid Search,Bing Ads
2024-04-10,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23600,1210,229,46,2150.0,0.0513,0.19,9,0.9,0.0382,Organic,Bing Ads
2024-04-10,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41990,839,536,20,1050.0,0.02,0.64,6,0.43,0.025,Paid Search,Bing Ads
2024-04-10,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,62493,2031,365,56,3000.0,0.0325,0.18,8,0.65,0.0278,Paid Search,Google Ads
2024-04-10,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,114426,411,110,11,600.0,0.0036,0.27,7,0.33,0.0288,Paid Search,Google Ads
2024-04-11,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,20240,1009,191,39,2050.0,0.0499,0.19,9,0.89,0.0392,Organic,Google Ads
2024-04-11,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,38022,775,496,18,950.0,0.0204,0.64,6,0.42,0.0242,Paid Search,Google Ads
2024-04-11,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,57111,1804,324,50,2900.0,0.0316,0.18,8,0.64,0.0282,Paid Search,Google Ads
2024-04-11,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,121408,437,122,11,550.0,0.0036,0.28,7,0.32,0.0266,Paid Search,Google Ads
2024-04-12,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25260,1290,245,48,2300.0,0.0511,0.19,9,0.91,0.0374,Organic,Google Ads
2024-04-12,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41629,786,518,19,1100.0,0.0189,0.66,7,0.44,0.0252,Paid Search,Google Ads
2024-04-12,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65127,2194,394,64,3250.0,0.0337,0.18,8,0.66,0.0294,Organic,Google Ads
2024-04-12,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126229,441,119,12,650.0,0.0035,0.27,7,0.34,0.0282,Paid Search,Google Ads
2024-04-13,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25581,1360,258,53,2550.0,0.0532,0.19,9,0.92,0.039,Paid Search,Bing Ads
2024-04-13,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45351,893,589,24,1200.0,0.0197,0.66,7,0.45,0.0275,Organic,Bing Ads
2024-04-13,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74197,2515,452,75,3450.0,0.0339,0.18,8,0.67,0.03,Paid Search,Bing Ads
