date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,engagement_rate,reach,frequency,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-04-04,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33901,1193,190,24,4200,0.036,26983,1.26,0.0352,0.16,0.0209,0.1239,Paid Social,Facebook Ads
2024-04-04,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70053,252,88,4,46361,0.0037,54642,1.28,0.0036,0.35,0.0165,0.6618,Paid Social,Facebook Ads
2024-04-05,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48978,989,148,14,8639,0.0196,39735,1.23,0.0202,0.15,0.0148,0.1764,Paid Social,Facebook Ads
2024-04-05,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12788,597,214,36,1290,0.0466,11093,1.15,0.0467,0.36,0.0616,0.1009,Organic,Facebook Ads
2024-04-05,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37709,1395,223,28,4717,0.0355,29787,1.27,0.037,0.16,0.0203,0.1251,Paid Social,LinkedIn Ads
2024-04-05,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,64786,239,86,5,41877,0.0038,54535,1.19,0.0037,0.36,0.0228,0.6464,Organic,Facebook Ads
2024-04-06,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48931,1003,140,15,9257,0.0209,42949,1.14,0.0205,0.14,0.0157,0.1892,Paid Social,Facebook Ads
2024-04-06,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15243,687,261,44,1481,0.0451,12962,1.18,0.0451,0.38,0.0647,0.0972,Paid Social,Facebook Ads
2024-04-06,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40667,1520,228,33,5323,0.0384,36340,1.12,0.0374,0.15,0.0222,0.1309,Paid Social,Facebook Ads
2024-04-06,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69427,242,84,6,46654,0.0036,55993,1.24,0.0035,0.35,0.028,0.672,Paid Social,Facebook Ads
2024-03-09,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46255,915,137,12,8298,0.0198,37710,1.23,0.0198,0.15,0.0133,0.1794,Paid Social,Facebook Ads
2024-03-09,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12685,592,230,35,1262,0.0451,11254,1.13,0.0467,0.39,0.0603,0.0995,Paid Social,Facebook Ads
2024-03-09,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35570,1298,194,23,4478,0.0355,29526,1.2,0.0365,0.15,0.0183,0.1259,Paid Social,Facebook Ads
2024-03-10,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,39027,768,115,9,7231,0.0198,32743,1.19,0.0197,0.15,0.0119,0.1853,Paid Social,LinkedIn Ads
2024-03-10,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14052,649,253,38,1443,0.046,11384,1.23,0.0462,0.39,0.0591,0.1027,Paid Social,LinkedIn Ads
2024-03-10,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34931,1288,193,25,4429,0.0354,30349,1.15,0.0369,0.15,0.0195,0.1268,Paid Social,Facebook Ads
2024-03-11,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51680,1038,145,15,9938,0.0199,46464,1.11,0.0201,0.14,0.0146,0.1923,Organic,Facebook Ads
2024-03-11,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10850,480,201,30,1087,0.044,8494,1.28,0.0443,0.42,0.0626,0.1002,Paid Social,Facebook Ads
2024-03-11,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36071,1367,205,27,4721,0.0372,29073,1.24,0.0379,0.15,0.0201,0.1309,Paid Social,Facebook Ads
2024-03-12,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48898,968,135,14,9051,0.02,42158,1.16,0.0198,0.14,0.0145,0.1851,Paid Social,Facebook Ads
2024-03-12,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15144,714,257,43,1673,0.0461,12605,1.2,0.0472,0.36,0.0605,0.1105,Organic,Facebook Ads
2024-03-12,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69920,244,95,5,46545,0.0035,61649,1.13,0.0035,0.39,0.0207,0.6657,Paid Social,Facebook Ads
2024-03-13,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,43469,886,124,12,7585,0.0209,35508,1.22,0.0204,0.14,0.0141,0.1745,Paid Social,Facebook Ads
2024-03-13,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13358,571,222,37,1369,0.0434,11529,1.16,0.0428,0.39,0.0661,0.1025,Paid Social,LinkedIn Ads
2024-03-13,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,76659,283,104,6,51990,0.0037,69143,1.11,0.0037,0.37,0.0237,0.6782,Paid Social,Facebook Ads
2024-03-14,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44088,864,120,10,8054,0.0201,38947,1.13,0.0196,0.14,0.0121,0.1827,Paid Social,Facebook Ads
2024-03-14,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34163,1199,179,21,4673,0.037,27473,1.24,0.0351,0.15,0.0181,0.1368,Paid Social,LinkedIn Ads
2024-03-14,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,74037,266,95,5,52136,0.0034,65172,1.14,0.0036,0.36,0.0208,0.7042,Paid Social,LinkedIn Ads
2024-03-15,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46658,975,136,14,8505,0.0213,40024,1.17,0.0209,0.14,0.0145,0.1823,Paid Social,Facebook Ads
2024-03-15,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13983,655,248,43,1464,0.047,11529,1.21,0.0469,0.38,0.0666,0.1047,Paid Social,Facebook Ads
2024-03-15,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36723,1366,204,28,5027,0.0365,33358,1.1,0.0372,0.15,0.0206,0.1369,Paid Social,LinkedIn Ads
2024-03-16,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,45954,909,127,13,8965,0.0202,41571,1.11,0.0198,0.14,0.0152,0.1951,Paid Social,Facebook Ads
2024-03-16,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12976,563,225,35,1357,0.0438,11748,1.1,0.0434,0.4,0.0639,0.1046,Organic,LinkedIn Ads
2024-03-16,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,74890,269,99,7,48970,0.0038,66579,1.12,0.0036,0.37,0.0273,0.6539,Paid Social,Facebook Ads
2024-03-17,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,53639,1062,148,15,10014,0.0204,44501,1.21,0.0198,0.14,0.0144,0.1867,Paid Social,Facebook Ads
2024-03-17,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33985,1196,179,23,4581,0.0362,29118,1.17,0.0352,0.15,0.02,0.1348,Paid Social,Facebook Ads
2024-03-17,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70964,255,94,6,48255,0.0036,57792,1.23,0.0036,0.37,0.0247,0.68,Paid Social,Facebook Ads
2024-03-18,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44711,916,128,13,8316,0.0193,39192,1.14,0.0205,0.14,0.0144,0.186,Paid Social,Facebook Ads
2024-03-18,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13276,631,227,41,1420,0.0477,11603,1.14,0.0476,0.36,0.0652,0.107,Organic,Facebook Ads
2024-03-18,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40124,1504,225,31,5336,0.0381,33987,1.18,0.0375,0.15,0.0207,0.133,Paid Social,Facebook Ads
2024-03-19,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,53018,1129,146,17,9750,0.0208,46046,1.15,0.0213,0.13,0.0154,0.1839,Paid Social,Facebook Ads
2024-03-19,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15185,772,270,46,1761,0.0475,13803,1.1,0.0509,0.35,0.0598,0.116,Paid Social,Facebook Ads
2024-03-19,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37010,1443,216,29,5218,0.0373,28799,1.29,0.039,0.15,0.0206,0.141,Paid Social,Facebook Ads
2024-03-19,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75837,280,103,8,51993,0.0036,66325,1.14,0.0037,0.37,0.0297,0.6856,Paid Social,Facebook Ads
2024-03-20,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,45723,932,130,14,8257,0.0215,40132,1.14,0.0204,0.14,0.0155,0.1806,Organic,Facebook Ads
2024-03-20,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12607,611,238,39,1245,0.0453,11066,1.14,0.0485,0.39,0.0644,0.0988,Paid Social,Facebook Ads
2024-03-20,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38003,1421,213,28,5050,0.0353,34027,1.12,0.0374,0.15,0.0199,0.1329,Paid Social,Facebook Ads
2024-03-20,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75542,264,95,6,50726,0.0037,63991,1.18,0.0035,0.36,0.0259,0.6715,Paid Social,LinkedIn Ads
2024-03-21,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,43361,897,125,12,8151,0.0195,35216,1.23,0.0207,0.14,0.0135,0.188,Paid Social,Facebook Ads
2024-03-21,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10507,482,178,30,1049,0.0458,8659,1.21,0.0459,0.37,0.0625,0.0999,Paid Social,Facebook Ads
2024-03-21,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,30848,1113,166,20,3963,0.0345,27887,1.11,0.0361,0.15,0.0183,0.1285,Paid Social,Facebook Ads
2024-03-21,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68342,259,90,5,43814,0.0038,57678,1.18,0.0038,0.35,0.0218,0.6411,Organic,Facebook Ads
2024-03-22,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,39250,800,112,11,7033,0.0194,32054,1.22,0.0204,0.14,0.0138,0.1792,Paid Social,Facebook Ads
2024-03-22,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10436,490,181,30,983,0.0476,8448,1.24,0.047,0.37,0.0619,0.0942,Paid Social,Facebook Ads
2024-03-22,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,32860,1169,187,22,3913,0.0364,27351,1.2,0.0356,0.16,0.0192,0.1191,Paid Social,Facebook Ads
2024-03-22,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,56487,203,71,3,38422,0.0036,49247,1.15,0.0036,0.35,0.0182,0.6802,Paid Social,Facebook Ads
2024-03-23,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48796,946,132,13,8944,0.0207,43072,1.13,0.0194,0.14,0.0145,0.1833,Organic,Facebook Ads
2024-03-23,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12585,552,215,34,1344,0.0448,9799,1.28,0.0439,0.39,0.0627,0.1068,Paid Social,Facebook Ads
2024-03-23,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36077,1273,190,25,4942,0.0364,31333,1.15,0.0353,0.15,0.0197,0.137,Paid Social,Facebook Ads
2024-03-23,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,71352,256,92,6,48362,0.0035,56148,1.27,0.0036,0.36,0.0252,0.6778,Paid Social,Facebook Ads
2024-03-24,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49074,1006,140,15,8852,0.0195,41290,1.19,0.0205,0.14,0.0153,0.1804,Paid Social,Facebook Ads
2024-03-24,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14783,722,259,45,1643,0.0477,12127,1.22,0.0489,0.36,0.0628,0.1112,Paid Social,LinkedIn Ads
2024-03-24,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40913,1550,232,34,5208,0.0376,31904,1.28,0.0379,0.15,0.022,0.1273,Paid Social,LinkedIn Ads
2024-03-24,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70922,262,91,6,49191,0.0037,58523,1.21,0.0037,0.35,0.0267,0.6936,Paid Social,Facebook Ads
2024-03-25,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48779,1053,147,17,8819,0.0202,41843,1.17,0.0216,0.14,0.0168,0.1808,Organic,Facebook Ads
2024-03-25,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,16148,784,282,50,1706,0.0494,13792,1.17,0.0486,0.36,0.0639,0.1057,Paid Social,Facebook Ads
2024-03-25,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,41786,1633,244,36,5883,0.0385,36380,1.15,0.0391,0.15,0.0225,0.1408,Paid Social,Facebook Ads
2024-03-25,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73274,271,97,7,49547,0.0037,56595,1.29,0.0037,0.36,0.0292,0.6762,Organic,Facebook Ads
2024-03-26,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50381,1027,143,16,9668,0.0207,43922,1.15,0.0204,0.14,0.016,0.1919,Paid Social,Facebook Ads
2024-03-26,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15171,697,257,43,1504,0.045,12004,1.26,0.046,0.37,0.0626,0.0992,Paid Social,Facebook Ads
2024-03-26,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37343,1366,204,29,5003,0.0367,33029,1.13,0.0366,0.15,0.0213,0.134,Paid Social,Facebook Ads
2024-03-26,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,67420,242,89,6,45272,0.0037,60261,1.12,0.0036,0.37,0.026,0.6715,Paid Social,LinkedIn Ads
2024-03-27,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49948,1003,140,15,9560,0.0192,43490,1.15,0.0201,0.14,0.0157,0.1914,Paid Social,Facebook Ads
2024-03-27,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13440,611,232,38,1284,0.0478,10894,1.23,0.0455,0.38,0.0624,0.0956,Paid Social,Facebook Ads
2024-03-27,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38820,1459,218,29,5186,0.0353,35098,1.11,0.0376,0.15,0.02,0.1336,Organic,Facebook Ads
2024-03-27,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,72757,261,91,6,51271,0.0035,64917,1.12,0.0036,0.35,0.0238,0.7047,Paid Social,Facebook Ads
2024-03-28,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46422,942,131,13,8550,0.0209,41777,1.11,0.0203,0.14,0.0144,0.1842,Organic,Facebook Ads
2024-03-28,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11683,549,203,35,1154,0.044,9256,1.26,0.047,0.37,0.0644,0.0988,Paid Social,Facebook Ads
2024-03-28,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35834,1304,195,24,4644,0.0363,28786,1.24,0.0364,0.15,0.0186,0.1296,Paid Social,Facebook Ads
2024-03-28,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,63366,234,84,4,41333,0.0036,54063,1.17,0.0037,0.36,0.0204,0.6523,Paid Social,Facebook Ads
2024-03-29,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,40434,776,116,11,6906,0.0205,36431,1.11,0.0192,0.15,0.0142,0.1708,Paid Social,Facebook Ads
2024-03-29,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10061,460,170,31,924,0.0474,7774,1.29,0.0458,0.37,0.0674,0.0919,Paid Social,Facebook Ads
2024-03-29,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34722,1222,171,21,4045,0.036,30346,1.14,0.0352,0.14,0.0178,0.1165,Paid Social,Facebook Ads
2024-03-29,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,67288,242,84,4,43050,0.0035,52237,1.29,0.0036,0.35,0.0174,0.6398,Paid Social,Facebook Ads
2024-03-30,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48570,995,139,14,8456,0.0198,38686,1.26,0.0205,0.14,0.0146,0.1741,Paid Social,Facebook Ads
2024-03-30,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11937,535,203,35,1187,0.0437,10718,1.11,0.0449,0.38,0.0664,0.0995,Paid Social,Facebook Ads
2024-03-30,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33861,1195,179,24,4107,0.0378,28268,1.2,0.0353,0.15,0.0203,0.1213,Paid Social,Facebook Ads
2024-03-30,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,62940,226,79,4,40143,0.0039,53256,1.18,0.0036,0.35,0.0194,0.6378,Paid Social,Facebook Ads
2024-03-31,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49414,1003,140,15,9195,0.02,39448,1.25,0.0203,0.14,0.0153,0.1861,Paid Social,Facebook Ads
2024-03-31,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14516,664,245,40,1601,0.043,12543,1.16,0.0458,0.37,0.061,0.1103,Organic,Facebook Ads
2024-03-31,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38514,1425,213,30,4821,0.0361,29672,1.3,0.037,0.15,0.0212,0.1252,Paid Social,Facebook Ads
2024-03-31,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70466,253,91,5,45718,0.0036,61863,1.14,0.0036,0.36,0.0224,0.6488,Paid Social,Facebook Ads
2024-04-01,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50719,1065,149,16,9251,0.0199,43710,1.16,0.021,0.14,0.0158,0.1824,Paid Social,LinkedIn Ads
2024-04-01,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14267,667,226,38,1485,0.0487,11264,1.27,0.0468,0.34,0.0575,0.1041,Paid Social,Facebook Ads
2024-04-01,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40889,1516,227,31,5282,0.0373,31541,1.3,0.0371,0.15,0.0211,0.1292,Paid Social,LinkedIn Ads
2024-04-01,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69062,248,89,6,44365,0.0034,56817,1.22,0.0036,0.36,0.0263,0.6424,Paid Social,Facebook Ads
2024-04-02,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52778,1150,161,17,9769,0.0224,41167,1.28,0.0218,0.14,0.0152,0.1851,Paid Social,Facebook Ads
2024-04-02,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,16303,762,266,48,1742,0.0493,13456,1.21,0.0468,0.35,0.0638,0.1069,Paid Social,Facebook Ads
2024-04-02,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,41318,1594,239,34,5363,0.0394,35477,1.16,0.0386,0.15,0.0219,0.1298,Paid Social,Facebook Ads
2024-04-02,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75843,265,92,7,51929,0.0034,63870,1.19,0.0035,0.35,0.0292,0.6847,Paid Social,Facebook Ads
2024-04-03,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51419,1028,143,16,9214,0.02,46337,1.11,0.02,0.14,0.016,0.1792,Paid Social,Facebook Ads
2024-04-03,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14617,700,259,43,1432,0.0486,12222,1.2,0.0479,0.37,0.0623,0.098,Paid Social,Facebook Ads
2024-04-03,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36673,1389,222,31,4763,0.0373,31392,1.17,0.0379,0.16,0.023,0.1299,Paid Social,Facebook Ads
2024-04-03,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,77381,278,102,7,53934,0.0034,63981,1.21,0.0036,0.37,0.0276,0.697,Paid Social,Facebook Ads
2024-04-04,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46000,906,126,14,8068,0.0195,37098,1.24,0.0197,0.14,0.0159,0.1754,Paid Social,Facebook Ads
2024-04-04,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11698,517,196,33,1224,0.0472,9786,1.2,0.0442,0.38,0.0651,0.1047,Paid Social,Facebook Ads
2024-04-04,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36149,1265,189,25,4749,0.0347,32661,1.11,0.035,0.15,0.0199,0.1314,Paid Social,Facebook Ads
2024-04-04,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,63459,222,77,4,42060,0.0034,51086,1.24,0.0035,0.35,0.0202,0.6628,Paid Social,Facebook Ads
2024-04-05,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,43901,899,134,13,8051,0.0201,39583,1.11,0.0205,0.15,0.0153,0.1834,Paid Social,Facebook Ads
2024-04-05,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11932,539,204,32,1171,0.0442,9248,1.29,0.0452,0.38,0.0604,0.0982,Paid Social,Facebook Ads
2024-04-05,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,31067,1133,169,22,3759,0.0344,24802,1.25,0.0365,0.15,0.02,0.121,Organic,Facebook Ads
2024-04-05,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,60576,218,74,3,42403,0.0037,46791,1.29,0.0036,0.34,0.0174,0.7,Paid Social,Facebook Ads
2024-04-06,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51169,1054,147,16,9399,0.0198,42703,1.2,0.0206,0.14,0.0158,0.1837,Paid Social,Facebook Ads
2024-04-06,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13990,654,235,41,1461,0.0481,12468,1.12,0.0468,0.36,0.063,0.1045,Paid Social,Facebook Ads
2024-04-06,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36220,1325,198,26,4534,0.0356,28979,1.25,0.0366,0.15,0.0202,0.1252,Paid Social,Facebook Ads
2024-04-06,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,74894,269,96,6,49489,0.0036,59051,1.27,0.0036,0.36,0.0235,0.6608,Paid Social,Facebook Ads
2024-04-07,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49162,1022,143,16,9419,0.0211,40267,1.22,0.0208,0.14,0.0162,0.1916,Paid Social,Facebook Ads
2024-04-07,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14406,672,241,41,1388,0.0435,11879,1.21,0.0467,0.36,0.0616,0.0964,Organic,Facebook Ads
2024-04-07,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36412,1329,199,28,4952,0.0374,32811,1.11,0.0365,0.15,0.0218,0.136,Paid Social,Facebook Ads
2024-04-07,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75396,271,94,7,50138,0.0037,63041,1.2,0.0036,0.35,0.0276,0.665,Paid Social,Facebook Ads
2024-03-10,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,43479,834,125,10,7930,0.0203,38595,1.13,0.0192,0.15,0.013,0.1824,Paid Social,LinkedIn Ads
2024-03-10,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11830,552,209,32,1173,0.0467,9230,1.28,0.0467,0.38,0.0593,0.0992,Paid Social,LinkedIn Ads
2024-03-10,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34441,1201,192,22,4763,0.0356,29068,1.18,0.0349,0.16,0.0187,0.1383,Paid Social,Facebook Ads
2024-03-11,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,39090,750,112,9,7102,0.0188,32588,1.2,0.0192,0.15,0.0127,0.1817,Organic,Facebook Ads
2024-03-11,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13888,623,242,37,1513,0.0438,10998,1.26,0.0449,0.39,0.0599,0.109,Paid Social,LinkedIn Ads
2024-03-11,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38684,1388,208,24,5172,0.0382,31949,1.21,0.0359,0.15,0.0179,0.1337,Paid Social,Facebook Ads
2024-03-12,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51457,1060,148,16,9354,0.0205,45286,1.14,0.0206,0.14,0.0151,0.1818,Paid Social,Facebook Ads
2024-03-12,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11244,478,191,29,1127,0.0454,8886,1.27,0.0426,0.4,0.0616,0.1003,Organic,Facebook Ads
2024-03-12,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36810,1354,203,27,4774,0.0359,31049,1.19,0.0368,0.15,0.0201,0.1297,Paid Social,Facebook Ads
2024-03-13,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,53827,1087,152,15,10011,0.0205,47628,1.13,0.0202,0.14,0.0145,0.186,Organic,Facebook Ads
2024-03-13,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14551,669,247,42,1636,0.0461,11825,1.23,0.046,0.37,0.0632,0.1125,Paid Social,Facebook Ads
2024-03-13,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68886,234,91,5,45636,0.0033,57973,1.19,0.0034,0.39,0.0216,0.6625,Paid Social,LinkedIn Ads
2024-03-14,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48428,987,138,13,8964,0.0203,42629,1.14,0.0204,0.14,0.0133,0.1851,Paid Social,LinkedIn Ads
2024-03-14,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12081,547,207,33,1252,0.0438,10590,1.14,0.0453,0.38,0.062,0.1037,Organic,Facebook Ads
2024-03-14,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68452,239,90,5,46759,0.0037,54518,1.26,0.0035,0.38,0.0227,0.6831,Paid Social,LinkedIn Ads
2024-03-15,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,43976,839,125,10,7955,0.0199,39136,1.12,0.0191,0.15,0.0122,0.1809,Paid Social,LinkedIn Ads
2024-03-15,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34733,1278,191,24,4685,0.037,27639,1.26,0.0368,0.15,0.0191,0.1349,Paid Social,Facebook Ads
2024-03-15,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68515,239,90,4,45082,0.0036,55494,1.23,0.0035,0.38,0.0199,0.658,Organic,Facebook Ads
