date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,video_watch_25,video_watch_50,video_watch_75,video_watch_100,likes,shares,comments,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-03-29,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,236461,3405,442,34,189759,153456,96234,65234,43567,8756,2234,534,0.0144,0.13,0.01,0.8025,Paid Social,TikTok Ads
2024-03-29,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,122537,2291,618,65,84893,67234,45234,34234,23456,4567,1234,234,0.0187,0.27,0.0284,0.6928,Paid Social,TikTok Ads
2024-03-29,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,205799,3128,375,25,154328,121234,96234,61234,37456,7345,2034,489,0.0152,0.12,0.0082,0.7499,Paid Social,StackAdapt
2024-03-29,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,359077,5817,930,93,307800,245678,196789,140234,93456,16234,4789,1289,0.0162,0.16,0.0161,0.8572,Paid Social,StackAdapt
2024-03-30,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,285356,4080,530,42,229169,173456,109234,73567,49234,9789,2634,623,0.0143,0.13,0.0104,0.8031,Paid Social,Amazon Ad Server
2024-03-30,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,145072,2712,732,70,100128,76234,51234,38567,25789,5123,1456,278,0.0187,0.27,0.0259,0.6902,Paid Social,Amazon Ad Server
2024-03-30,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,225812,3680,441,30,178752,137890,108901,70567,42789,8456,2301,545,0.0163,0.12,0.0082,0.7916,Paid Social,Amazon Ad Server
2024-03-30,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,371978,6137,920,95,300781,267890,214567,151234,99567,17756,5012,1389,0.0165,0.15,0.0155,0.8086,Paid Social,TikTok Ads
2024-03-31,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,292536,4183,543,40,234350,182345,114567,77234,51234,10345,2789,656,0.0143,0.13,0.0098,0.8011,Paid Social,Amazon Ad Server
2024-03-31,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,168198,3212,867,83,113550,81234,54678,41234,27567,5456,1567,289,0.0191,0.27,0.0261,0.6751,Paid Social,StackAdapt
2024-03-31,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,259330,4201,504,35,206297,148234,117234,75234,45789,8567,2345,567,0.0162,0.12,0.0085,0.7955,Paid Social,TikTok Ads
2024-03-31,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,426606,6953,1042,109,358135,289234,231456,164567,109234,18890,5456,1489,0.0163,0.15,0.0157,0.8395,Paid Social,TikTok Ads
2024-04-01,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,314774,4658,652,47,270453,200234,125678,84567,56234,11234,3012,723,0.0148,0.14,0.0103,0.8592,Paid Social,StackAdapt
2024-04-01,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,182070,3513,878,94,126957,91234,61567,46234,30789,5890,1678,334,0.0193,0.25,0.0269,0.6973,Paid Social,StackAdapt
2024-04-01,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,264803,4104,533,35,212160,160234,126789,81234,49234,9123,2567,612,0.0155,0.13,0.0086,0.8012,Paid Social,StackAdapt
2024-04-01,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,480527,7688,1230,123,395762,312345,249234,177890,118234,20234,5912,1623,0.016,0.16,0.016,0.8236,Paid Social,StackAdapt
2024-04-02,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,342006,4993,649,52,287627,208901,131234,88234,58901,11567,3134,734,0.0146,0.13,0.0106,0.841,Paid Social,TikTok Ads
2024-04-02,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,179932,3400,884,86,135668,95678,64567,48567,32345,6123,1734,345,0.0189,0.26,0.0254,0.754,Paid Social,TikTok Ads
2024-04-02,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,274359,4060,527,36,220913,168901,133456,85678,51789,9456,2634,623,0.0148,0.13,0.0089,0.8052,Paid Social,StackAdapt
2024-04-02,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,452309,7236,1085,113,388171,323456,258901,184567,122345,20789,6034,1678,0.016,0.15,0.0157,0.8582,Paid Social,TikTok Ads
2024-04-03,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,322275,4737,615,46,269905,191234,119234,80234,53456,10789,2901,689,0.0147,0.13,0.0098,0.8375,Paid Social,Amazon Ad Server
2024-04-03,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,165147,3154,851,85,111688,87234,58901,44234,29567,5678,1634,312,0.0191,0.27,0.0272,0.6763,Paid Social,TikTok Ads
2024-04-03,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,265323,4085,490,37,200451,152345,120456,77890,47234,8901,2456,589,0.0154,0.12,0.0093,0.7555,Paid Social,Amazon Ad Server
2024-04-03,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,444088,7105,1065,105,364418,304567,243456,172345,114567,19567,5678,1567,0.016,0.15,0.0148,0.8206,Paid Social,TikTok Ads
2024-04-04,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,274466,4089,531,40,219325,179234,112234,75678,50234,10123,2712,645,0.0149,0.13,0.0099,0.7991,Paid Social,StackAdapt
2024-04-04,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,145773,2784,723,72,105816,79567,53678,40234,26890,5234,1456,278,0.0191,0.26,0.026,0.7259,Paid Social,TikTok Ads
2024-04-04,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,230620,3712,445,32,187517,142345,112345,72345,43789,8456,2267,545,0.0161,0.12,0.0088,0.8131,Paid Social,StackAdapt
2024-04-04,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,404819,6477,971,100,327053,287234,229234,162345,107890,18756,5345,1456,0.016,0.15,0.0155,0.8079,Paid Social,TikTok Ads
2024-04-05,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,288671,4330,519,43,241848,173456,109234,73567,49234,9789,2634,623,0.015,0.12,0.0101,0.8378,Paid Social,Amazon Ad Server
2024-04-05,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,158670,3094,835,81,111529,74567,50234,37890,25234,5012,1423,267,0.0195,0.27,0.0264,0.7029,Paid Social,TikTok Ads
2024-04-05,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,211164,3273,392,26,169437,135234,106789,69234,41789,8234,2267,534,0.0155,0.12,0.0081,0.8024,Paid Social,TikTok Ads
2024-04-05,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,433242,6931,1039,106,349539,267890,214567,151234,99567,17234,5012,1378,0.016,0.15,0.0154,0.8068,Paid Social,StackAdapt
2024-04-06,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,293552,4403,572,43,250106,182345,114567,77234,51234,10345,2789,656,0.015,0.13,0.0099,0.852,Paid Social,TikTok Ads
2024-04-06,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,147699,2806,757,72,100509,81234,54678,41234,27567,5456,1567,289,0.019,0.27,0.026,0.6805,Paid Social,Amazon Ad Server
2024-04-06,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,263708,4166,499,38,214658,148234,117234,75234,45789,8567,2345,567,0.0158,0.12,0.0092,0.814,Paid Social,Amazon Ad Server
2024-04-06,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,448157,7349,1175,112,392316,289234,231456,164567,109234,18890,5456,1489,0.0164,0.16,0.0153,0.8754,Paid Social,TikTok Ads
2024-04-07,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,277990,4142,538,41,232093,188234,117890,79234,52789,10567,2856,667,0.0149,0.13,0.0101,0.8349,Paid Social,StackAdapt
2024-04-07,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,151412,2937,792,79,111136,83567,56234,42345,28234,5523,1589,301,0.0194,0.27,0.027,0.734,Paid Social,TikTok Ads
2024-04-07,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,268049,4154,498,36,220497,150567,119234,76890,46567,8678,2378,556,0.0155,0.12,0.0089,0.8226,Paid Social,TikTok Ads
2024-04-07,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,422124,6880,1032,104,373917,296234,237890,168234,111234,19234,5534,1523,0.0163,0.15,0.0152,0.8858,Paid Social,TikTok Ads
2024-03-10,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,233763,3366,437,33,187922,156234,98234,67234,45234,8923,2345,567,0.0144,0.13,0.01,0.8039,Paid Social,TikTok Ads
2024-03-10,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,115262,2132,596,60,86815,67234,45234,34234,23456,4567,1234,234,0.0185,0.28,0.0284,0.7532,Paid Social,TikTok Ads
2024-03-10,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,192737,2968,356,24,144321,112345,89234,56789,34567,6789,1890,456,0.0154,0.12,0.0082,0.7488,Paid Social,TikTok Ads
2024-03-11,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,247424,3612,469,35,204347,163456,102345,70234,47234,9234,2456,589,0.0146,0.13,0.0098,0.8259,Paid Social,Amazon Ad Server
2024-03-11,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,127981,2470,666,66,88127,71234,48234,36234,24567,4789,1345,245,0.0193,0.27,0.0269,0.6886,Paid Social,TikTok Ads
2024-03-11,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,199051,2945,353,23,151756,117234,93234,59234,36234,7123,1967,478,0.0148,0.12,0.008,0.7624,Paid Social,TikTok Ads
2024-03-12,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,211738,3091,401,30,170766,148234,93234,63456,43234,8567,2234,534,0.0146,0.13,0.0098,0.8065,Paid Social,Amazon Ad Server
2024-03-12,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,113126,2115,634,61,79131,61234,41234,31234,21234,4234,1123,212,0.0187,0.3,0.0292,0.6995,Paid Social,TikTok Ads
2024-03-12,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,370674,6041,906,97,301432,234567,189234,134567,89234,15678,4567,1234,0.0163,0.15,0.0161,0.8132,Paid Social,StackAdapt
2024-03-13,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,251091,3816,496,37,215059,170234,107234,72456,48456,9567,2567,612,0.0152,0.13,0.0097,0.8565,Paid Social,Amazon Ad Server
2024-03-13,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,215798,3388,406,28,162215,121234,96234,61234,37456,7345,2034,489,0.0157,0.12,0.0083,0.7517,Paid Social,TikTok Ads
2024-03-13,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,382987,6434,965,104,305278,245678,196789,140234,93456,16234,4789,1289,0.0168,0.15,0.0163,0.7971,Paid Social,TikTok Ads
2024-03-14,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,252942,3844,499,38,208980,156789,98789,67789,45456,8945,2367,578,0.0152,0.13,0.0099,0.8262,Paid Social,TikTok Ads
2024-03-14,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,139077,2600,754,72,98007,68234,45789,34567,23678,4678,1267,237,0.0187,0.29,0.0279,0.7047,Paid Social,StackAdapt
2024-03-14,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,338495,5585,893,84,287483,239234,191234,136234,90234,15890,4634,1256,0.0165,0.16,0.0152,0.8493,Paid Social,TikTok Ads
2024-03-15,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,255208,3649,474,36,211592,173456,109234,73567,49234,9789,2634,623,0.0143,0.13,0.0101,0.8291,Paid Social,Amazon Ad Server
2024-03-15,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,206911,3310,397,29,157376,124567,98901,63234,38234,7567,2089,501,0.016,0.12,0.0088,0.7606,Paid Social,TikTok Ads
2024-03-15,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,383405,6057,969,95,320373,251234,201234,143456,95234,16567,4823,1312,0.0158,0.16,0.0157,0.8356,Paid Social,StackAdapt
2024-03-16,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,279854,4085,531,40,224330,179234,112234,75678,50234,10123,2712,645,0.0146,0.13,0.0098,0.8016,Paid Social,Amazon Ad Server
2024-03-16,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,135808,2648,714,70,98107,72345,48901,36789,24890,4901,1356,256,0.0195,0.27,0.0265,0.7224,Paid Social,TikTok Ads
2024-03-16,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,223813,3536,424,28,174618,128234,101234,65234,39456,7789,2145,512,0.0158,0.12,0.0082,0.7802,Paid Social,StackAdapt
2024-03-17,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,243287,3551,461,37,194410,158901,99567,68234,45789,8978,2389,590,0.0146,0.13,0.0107,0.7991,Paid Social,StackAdapt
2024-03-17,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,112600,2128,617,58,84844,63456,42345,32234,22234,4345,1189,223,0.0189,0.29,0.0277,0.7535,Paid Social,Amazon Ad Server
2024-03-17,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,367052,5836,933,91,316655,258901,207890,147234,97456,16901,4912,1345,0.0159,0.16,0.0157,0.8627,Paid Social,Amazon Ad Server
2024-03-18,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,277940,4169,541,40,233942,182345,114567,77234,51234,10345,2789,656,0.015,0.13,0.0097,0.8417,Paid Social,Amazon Ad Server
2024-03-18,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,211976,3391,406,29,162161,131567,103567,67234,40567,8012,2201,523,0.016,0.12,0.0088,0.765,Paid Social,TikTok Ads
2024-03-18,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,391529,6460,1033,101,339259,267890,214567,151234,99567,17234,5012,1378,0.0165,0.16,0.0157,0.8665,Paid Social,TikTok Ads
2024-03-19,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,241982,3411,477,34,202127,163567,102567,69567,46567,9123,2423,601,0.0141,0.14,0.0101,0.8353,Paid Social,StackAdapt
2024-03-19,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,155543,2970,801,81,110342,74567,50234,37890,25234,5012,1423,267,0.0191,0.27,0.0273,0.7094,Paid Social,StackAdapt
2024-03-19,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,232953,3703,444,32,195773,135234,106789,69234,41789,8234,2267,534,0.0159,0.12,0.0087,0.8404,Paid Social,TikTok Ads
2024-03-20,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,263660,3902,507,39,217783,182345,114567,77234,51234,10345,2789,656,0.0148,0.13,0.01,0.826,Paid Social,TikTok Ads
2024-03-20,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148674,2795,782,79,106465,81234,54678,41234,27567,5456,1567,289,0.0188,0.28,0.0283,0.7161,Paid Social,Amazon Ad Server
2024-03-20,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,233330,3709,445,33,195997,143567,113456,73456,44567,8789,2434,567,0.0159,0.12,0.0091,0.84,Paid Social,TikTok Ads
2024-03-20,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,389250,6422,963,99,339932,278901,223456,159234,105678,18234,5234,1456,0.0165,0.15,0.0155,0.8733,Paid Social,StackAdapt
2024-03-21,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,251376,3695,480,37,205625,173456,109234,73567,49234,9789,2634,623,0.0147,0.13,0.0102,0.818,Paid Social,TikTok Ads
2024-03-21,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,154931,2881,749,74,110140,76234,51234,38567,25789,5123,1456,278,0.0186,0.26,0.026,0.7109,Paid Social,Amazon Ad Server
2024-03-21,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,231125,3582,429,31,181017,137890,108901,70567,42789,8456,2301,545,0.0155,0.12,0.0088,0.7832,Paid Social,TikTok Ads
2024-03-21,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,396927,6430,964,93,329131,267890,214567,151234,99567,17756,5012,1389,0.0162,0.15,0.0146,0.8292,Paid Social,TikTok Ads
2024-03-22,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,239223,3612,469,33,196569,156234,98234,67234,45234,8923,2345,567,0.0151,0.13,0.0094,0.8217,Paid Social,TikTok Ads
2024-03-22,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,132131,2550,688,72,91566,71234,48234,36234,24567,4789,1345,245,0.0193,0.27,0.0286,0.693,Paid Social,TikTok Ads
2024-03-22,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,204306,3085,370,25,161708,121234,96234,61234,37456,7345,2034,489,0.0151,0.12,0.0084,0.7915,Paid Social,TikTok Ads
2024-03-22,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,352075,5703,912,86,295320,245678,196789,140234,93456,16234,4789,1289,0.0162,0.16,0.0152,0.8388,Paid Social,Amazon Ad Server
2024-03-23,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,238374,3337,433,34,199232,148234,93234,63456,43234,8567,2234,534,0.014,0.13,0.0102,0.8358,Paid Social,TikTok Ads
2024-03-23,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,119159,2204,639,61,86116,68234,45789,34567,23678,4678,1267,237,0.0185,0.29,0.0281,0.7227,Paid Social,TikTok Ads
2024-03-23,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,204714,3152,378,25,155234,117234,93234,59234,36234,7123,1967,478,0.0154,0.12,0.008,0.7583,Paid Social,Amazon Ad Server
2024-03-23,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,354282,5668,850,86,303761,239234,191234,136234,90234,15890,4634,1256,0.016,0.15,0.0152,0.8574,Paid Social,Amazon Ad Server
2024-03-24,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,228681,3315,430,33,199775,163456,102345,70234,47234,9234,2456,589,0.0145,0.13,0.0102,0.8736,Paid Social,TikTok Ads
2024-03-24,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,144167,2695,727,76,98466,72345,48901,36789,24890,4901,1356,256,0.0187,0.27,0.0285,0.683,Paid Social,TikTok Ads
2024-03-24,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,204041,3285,394,27,157070,128234,101234,65234,39456,7789,2145,512,0.0161,0.12,0.0085,0.7698,Paid Social,StackAdapt
2024-03-24,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,360735,5735,860,93,289994,251234,201234,143456,95234,16567,4823,1312,0.0159,0.15,0.0163,0.8039,Paid Social,TikTok Ads
2024-03-25,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,283766,4171,542,42,221791,182345,114567,77234,51234,10345,2789,656,0.0147,0.13,0.0101,0.7816,Paid Social,StackAdapt
2024-03-25,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,169063,3178,858,90,117549,81234,54678,41234,27567,5456,1567,289,0.0188,0.27,0.0284,0.6953,Paid Social,StackAdapt
2024-03-25,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,233271,3778,453,34,188669,148234,117234,75234,45789,8567,2345,567,0.0162,0.12,0.009,0.8088,Paid Social,StackAdapt
2024-03-25,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,421943,7046,1056,107,352448,289234,231456,164567,109234,18890,5456,1489,0.0167,0.15,0.0153,0.8353,Paid Social,TikTok Ads
2024-03-26,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,303725,4616,600,49,249540,191234,119234,80234,53456,10789,2901,689,0.0152,0.13,0.0107,0.8216,Paid Social,TikTok Ads
2024-03-26,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,174277,3276,851,87,123945,87234,58901,44234,29567,5678,1634,312,0.0188,0.26,0.0267,0.7112,Paid Social,StackAdapt
2024-03-26,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,266364,4208,547,38,216580,152345,120456,77890,47234,8901,2456,589,0.0158,0.13,0.0092,0.8131,Paid Social,StackAdapt
2024-03-26,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,472256,7556,1208,117,391264,304567,243456,172345,114567,19567,5678,1567,0.016,0.16,0.0156,0.8285,Paid Social,Amazon Ad Server
2024-03-27,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,303501,4370,611,46,246291,184567,115678,78234,52345,10456,2812,678,0.0144,0.14,0.0107,0.8115,Paid Social,StackAdapt
2024-03-27,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,171528,3361,907,86,123688,83567,56234,42345,28234,5523,1589,301,0.0196,0.27,0.0258,0.7211,Paid Social,TikTok Ads
2024-03-27,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,248361,4023,482,36,191039,148901,117890,76234,46234,8734,2401,578,0.0162,0.12,0.0091,0.7692,Paid Social,Amazon Ad Server
2024-03-27,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,416725,6709,1073,99,357466,296234,237890,168234,111234,19234,5534,1523,0.0161,0.16,0.0149,0.8578,Paid Social,TikTok Ads
2024-03-28,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,266911,3870,503,41,214222,179234,112234,75678,50234,10123,2712,645,0.0145,0.13,0.0107,0.8026,Paid Social,Amazon Ad Server
2024-03-28,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,151715,2837,765,72,111586,79567,53678,40234,26890,5234,1456,278,0.0187,0.27,0.0256,0.7355,Paid Social,TikTok Ads
2024-03-28,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,241639,3721,446,32,198071,142345,112345,72345,43789,8456,2267,545,0.0154,0.12,0.0088,0.8197,Paid Social,TikTok Ads
2024-03-28,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,414831,6471,970,96,362977,287234,229234,162345,107890,18756,5345,1456,0.0156,0.15,0.0149,0.875,Paid Social,TikTok Ads
2024-03-29,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,238084,3452,483,33,196847,163567,102567,69567,46567,9123,2423,601,0.0145,0.14,0.0098,0.8268,Paid Social,StackAdapt
2024-03-29,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,132874,2444,659,68,89769,72345,48901,36789,24890,4901,1356,256,0.0184,0.27,0.0279,0.6756,Paid Social,TikTok Ads
2024-03-29,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,201470,3142,377,26,160047,131567,103567,67234,40567,8012,2201,523,0.0156,0.12,0.0083,0.7944,Paid Social,TikTok Ads
2024-03-29,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,417281,6676,1001,106,343630,258901,207890,147234,97456,16901,4912,1345,0.016,0.15,0.016,0.8235,Paid Social,TikTok Ads
2024-03-30,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,226629,3263,424,30,192929,153456,96234,65234,43567,8756,2234,534,0.0144,0.13,0.0095,0.8513,Paid Social,StackAdapt
2024-03-30,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,120918,2369,639,67,85392,67234,45234,34234,23456,4567,1234,234,0.0196,0.27,0.0284,0.7062,Paid Social,Amazon Ad Server
2024-03-30,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,214825,3372,404,28,170313,121234,96234,61234,37456,7345,2034,489,0.0157,0.12,0.0084,0.7928,Paid Social,StackAdapt
2024-03-30,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,376915,6181,927,95,317701,245678,196789,140234,93456,16234,4789,1289,0.0164,0.15,0.0154,0.8429,Paid Social,TikTok Ads
2024-03-31,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,264540,3994,519,39,221446,173456,109234,73567,49234,9789,2634,623,0.0151,0.13,0.0098,0.8371,Paid Social,TikTok Ads
2024-03-31,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,144635,2762,773,76,98467,76234,51234,38567,25789,5123,1456,278,0.0191,0.28,0.0276,0.6808,Paid Social,TikTok Ads
2024-03-31,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,218491,3539,424,30,177567,137890,108901,70567,42789,8456,2301,545,0.0162,0.12,0.0085,0.8127,Paid Social,TikTok Ads
2024-03-31,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,397950,6446,966,97,315415,267890,214567,151234,99567,17756,5012,1389,0.0162,0.15,0.0152,0.7926,Paid Social,TikTok Ads
2024-04-01,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,295308,4370,568,43,243422,182345,114567,77234,51234,10345,2789,656,0.0148,0.13,0.01,0.8243,Paid Social,TikTok Ads
2024-04-01,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,164510,3175,857,88,112623,81234,54678,41234,27567,5456,1567,289,0.0193,0.27,0.0278,0.6846,Paid Social,TikTok Ads
2024-04-01,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236006,3681,441,30,179317,148234,117234,75234,45789,8567,2345,567,0.0156,0.12,0.0083,0.7598,Paid Social,StackAdapt
2024-04-01,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,398271,6292,943,93,321564,289234,231456,164567,109234,18890,5456,1489,0.0158,0.15,0.0148,0.8074,Paid Social,TikTok Ads
2024-04-02,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289305,4339,564,46,229997,200234,125678,84567,56234,11234,3012,723,0.015,0.13,0.0107,0.795,Paid Social,TikTok Ads
2024-04-02,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,175049,3413,887,87,127610,91234,61567,46234,30789,5890,1678,334,0.0195,0.26,0.0256,0.729,Paid Social,TikTok Ads
2024-04-02,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,248753,3905,507,34,200544,160234,126789,81234,49234,9123,2567,612,0.0157,0.13,0.0089,0.8062,Paid Social,TikTok Ads
2024-04-02,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,438894,7241,1086,118,362482,312345,249234,177890,118234,20234,5912,1623,0.0165,0.15,0.0164,0.8259,Paid Social,StackAdapt
2024-04-03,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,300637,4389,570,47,250520,208901,131234,88234,58901,11567,3134,734,0.0146,0.13,0.0108,0.8333,Paid Social,TikTok Ads
2024-04-03,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,169806,3311,860,85,125214,95678,64567,48567,32345,6123,1734,345,0.0195,0.26,0.0258,0.7374,Paid Social,TikTok Ads
2024-04-03,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,257475,3887,505,34,209018,168901,133456,85678,51789,9456,2634,623,0.0151,0.13,0.0088,0.8118,Paid Social,TikTok Ads
2024-04-03,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,501422,7922,1267,128,430169,323456,258901,184567,122345,20789,6034,1678,0.0158,0.16,0.0162,0.8579,Paid Social,TikTok Ads
2024-04-04,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,277279,4103,533,43,234383,191234,119234,80234,53456,10789,2901,689,0.0148,0.13,0.0106,0.8453,Paid Social,TikTok Ads
2024-04-04,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,167003,3206,865,81,114430,87234,58901,44234,29567,5678,1634,312,0.0192,0.27,0.0255,0.6852,Paid Social,TikTok Ads
2024-04-04,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,268895,4167,500,39,211351,152345,120456,77890,47234,8901,2456,589,0.0155,0.12,0.0094,0.786,Paid Social,TikTok Ads
